Date,Open,High,Low,Close,Adj Close,Volume
2000-01-03,94.187500,94.375000,87.750000,88.312500,71.931320,1822600
2000-01-04,87.000000,87.500000,82.250000,82.750000,67.400620,1647700
2000-01-05,80.875000,81.875000,78.375000,78.875000,64.244370,1516600
2000-01-06,78.625000,84.500000,78.625000,82.250000,66.993347,1845100
2000-01-07,83.062500,83.187500,79.875000,82.562500,67.247879,1127400
2000-01-10,81.750000,84.875000,81.750000,84.375000,68.724190,803100
2000-01-11,85.000000,86.250000,84.562500,84.812500,69.080559,808600
2000-01-12,84.125000,86.000000,83.375000,84.375000,68.724190,916100
2000-01-13,85.125000,85.125000,82.875000,84.500000,68.826027,711000
2000-01-14,85.500000,86.937500,85.312500,85.625000,69.742355,607000
2000-01-18,85.000000,89.125000,84.750000,86.875000,70.760475,1095700
2000-01-19,86.875000,89.375000,86.750000,87.562500,71.320435,636900
2000-01-20,87.000000,87.937500,84.875000,85.937500,70.092926,621800
2000-01-21,86.187500,86.187500,84.562500,85.687500,69.889008,542500
2000-01-24,87.500000,87.500000,81.500000,81.750000,66.677490,712900
2000-01-25,83.000000,84.187500,82.375000,83.875000,68.410690,749300
2000-01-26,84.125000,88.500000,84.125000,88.250000,71.979073,1086600
2000-01-27,88.250000,89.937500,87.625000,89.000000,72.590767,702000
2000-01-28,87.500000,88.000000,86.125000,87.000000,70.959518,776800
2000-01-31,87.000000,91.687500,86.500000,91.625000,74.731804,801800
2000-02-01,92.875000,93.000000,90.500000,91.250000,74.425941,813100
2000-02-02,90.750000,91.625000,88.625000,91.125000,74.323990,964700
2000-02-03,90.000000,91.125000,84.812500,85.375000,69.634140,2213300
2000-02-04,87.250000,87.250000,83.562500,84.687500,69.073410,1451700
2000-02-07,84.437500,86.500000,83.500000,85.750000,69.939980,929800
2000-02-08,85.750000,89.625000,85.750000,89.437500,72.947647,1024800
2000-02-09,89.437500,89.437500,86.562500,86.750000,70.755661,397100
2000-02-10,86.750000,87.312500,85.500000,86.625000,70.653671,503200
2000-02-11,86.437500,88.750000,85.000000,85.125000,69.430199,856900
2000-02-14,85.125000,86.875000,84.625000,86.500000,70.551720,627800
2000-02-15,86.250000,86.625000,85.125000,86.500000,70.551720,542400
2000-02-16,86.750000,87.312500,82.875000,82.937500,67.646049,720300
2000-02-17,84.750000,84.750000,81.125000,82.125000,66.983353,895500
2000-02-18,84.500000,84.500000,80.750000,80.812500,65.912811,925500
2000-02-22,81.250000,82.375000,80.687500,81.562500,66.524559,720100
2000-02-23,81.312500,87.000000,81.062500,85.750000,69.939980,702900
2000-02-24,85.812500,89.937500,85.500000,89.625000,73.100533,1199800
2000-02-25,89.437500,94.000000,88.250000,89.250000,72.794708,1333000
2000-02-28,89.250000,89.250000,87.000000,88.000000,71.775177,518000
2000-02-29,88.750000,92.500000,88.000000,92.500000,75.445496,1381200
2000-03-01,93.250000,96.750000,93.187500,94.750000,77.280632,1488900
2000-03-02,95.250000,97.875000,94.125000,96.250000,78.504059,1819200
2000-03-03,97.000000,102.500000,96.750000,102.500000,83.601761,2295900
2000-03-06,102.750000,105.250000,102.375000,103.687500,84.570305,1421000
2000-03-07,103.937500,105.750000,102.437500,104.875000,85.538887,1041300
2000-03-08,105.000000,105.375000,99.687500,101.750000,82.990021,1041100
2000-03-09,101.750000,108.187500,101.250000,107.187500,87.425003,535500
2000-03-10,109.750000,119.000000,108.500000,112.250000,91.554108,2034400
2000-03-13,107.500000,115.500000,106.500000,110.375000,90.024796,1454200
2000-03-14,111.500000,112.875000,103.500000,104.750000,85.436897,653100
2000-03-15,102.500000,105.500000,101.375000,103.562500,84.468361,700300
2000-03-16,103.875000,105.000000,99.250000,103.312500,84.264465,2024800
2000-03-17,104.125000,117.375000,103.250000,116.500000,95.020493,2099400
2000-03-20,117.625000,123.000000,112.562500,113.437500,92.522682,2254000
2000-03-21,111.000000,119.812500,106.500000,118.250000,96.447861,2692800
2000-03-22,114.875000,117.937500,114.812500,117.156197,95.555725,1258900
2000-03-23,116.500000,119.000000,115.125000,119.000000,97.059593,1656900
2000-03-24,119.000000,128.000000,117.687500,121.312500,98.945724,1934400
2000-03-27,118.250000,119.375000,111.750000,112.000000,91.350212,1315000
2000-03-28,109.500000,115.500000,108.500000,113.250000,92.369751,1649400
2000-03-29,114.000000,116.125000,110.750000,114.187500,93.134377,754300
2000-03-30,112.625000,115.000000,105.125000,106.875000,87.170090,1241200
2000-03-31,108.000000,111.875000,103.312500,105.250000,85.844719,1693300
2000-04-03,108.750000,110.812500,105.500000,105.500000,86.048676,1789500
2000-04-04,106.000000,106.250000,91.125000,98.250000,80.135345,3739600
2000-04-05,97.500000,99.625000,93.500000,97.437500,79.472664,3238700
2000-04-06,101.000000,106.000000,100.000000,106.000000,86.456467,1675700
2000-04-07,106.250000,107.250000,101.187500,102.500000,83.601761,1373500
2000-04-10,104.000000,109.125000,103.562500,107.062500,87.323051,1749900
2000-04-11,107.125000,108.312500,104.312500,104.812500,85.487862,1147200
2000-04-12,106.500000,107.250000,96.500000,96.562500,78.758942,2598500
2000-04-13,96.750000,98.125000,92.312500,95.250000,77.688446,3377700
2000-04-14,92.750000,92.750000,79.437500,82.750000,67.493111,4855800
2000-04-17,81.750000,87.750000,81.000000,87.500000,71.367355,3489600
2000-04-18,87.500000,94.937500,86.875000,93.750000,76.465004,2191500
2000-04-19,93.437500,93.500000,89.625000,92.062500,75.184853,1390200
2000-04-20,91.812500,91.812500,88.000000,88.812500,72.530701,1061100
2000-04-24,88.812500,91.500000,84.625000,86.875000,70.948402,1764300
2000-04-25,88.625000,97.875000,87.500000,97.062500,79.268280,1341500
2000-04-26,97.562500,99.125000,94.000000,94.500000,77.175552,1626100
2000-04-27,91.500000,96.250000,90.375000,95.187500,77.736977,1772400
2000-04-28,96.250000,97.500000,90.875000,93.250000,76.154655,1145600
2000-05-01,93.250000,101.625000,93.250000,97.000000,79.217201,2319300
2000-05-02,95.000000,97.625000,92.500000,93.000000,75.950508,1666500
2000-05-03,92.250000,95.750000,89.687500,91.125000,74.419250,1931000
2000-05-04,91.375000,92.000000,88.125000,90.187500,73.653603,920700
2000-05-05,89.375000,92.187500,87.437500,89.875000,73.398407,1378100
2000-05-08,86.000000,87.875000,85.750000,87.312500,71.305717,2817000
2000-05-09,86.000000,87.000000,84.750000,85.625000,69.927559,1739100
2000-05-10,83.000000,83.687500,80.562500,81.437500,66.507721,2340600
2000-05-11,81.500000,83.250000,80.437500,80.875000,66.048347,2276000
2000-05-12,80.250000,84.875000,80.250000,83.781197,68.421730,1911200
2000-05-15,83.812500,88.000000,83.812500,87.062500,71.101540,1668900
2000-05-16,88.000000,89.250000,84.000000,85.500000,69.825462,2538400
2000-05-17,85.125000,86.000000,83.000000,84.687500,69.161919,1231000
2000-05-18,83.875000,87.500000,83.875000,85.250000,69.621307,1493000
2000-05-19,84.250000,85.000000,82.125000,84.562500,69.059837,1537500
2000-05-22,83.500000,83.875000,80.625000,82.000000,66.967102,1345600
2000-05-23,81.875000,85.500000,81.500000,82.812500,67.630661,1203900
